reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,missed_days,title_1,subgroup,subject,den,total_pct,notprof_pct,lev3_pct,lev4_pct,lev5_pct,glp_pct,ccr_pct
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,ELP,27,77.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,ELP,53,79.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,ELP,29,86.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,ELP,49,83.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,ELP,13,76.9,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,ELPA,53,45.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,ELPA,10,20,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,ELPA,24,45.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,ELPA,53,45.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,ELPA,26,50,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,ELPA,28,60.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,ELPA,27,40.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,ELPA,53,45.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,ELPA,29,44.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,ELPA,49,49,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,ELPA,13,30.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,ELPX,53,34,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,ELPX,10,70,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,ELPX,24,25,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,ELPX,53,34,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,ELPX,26,30.8,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,ELPX,28,14.3,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,ELPX,27,37,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,ELPX,53,34,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,ELPX,29,41.4,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,ELPX,49,34.7,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,ELPX,13,46.2,,,,,,
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,EOG,334,,<5,5.4,33.2,60.8,>95,94
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,EOG,1062,,22.3,16.3,33.6,27.8,77.7,61.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,EOG,49,,28.6,20.4,24.5,26.5,71.4,51
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,EOG,93,,41.9,18.3,25.8,14,58.1,39.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,EOG,236,,33.1,22,29.2,15.7,66.9,44.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,EOG,76,,47.4,17.1,23.7,11.8,52.6,35.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,EOG,535,,21.3,15.5,35,28.2,78.7,63.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,EOG,139,,30.9,19.4,34.5,15.1,69.1,49.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,EOG,527,,23.3,17.1,32.3,27.3,76.7,59.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,EOG,44,,20.5,22.7,36.4,20.5,79.5,56.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,EOG,728,,32.3,21.3,33.8,12.6,67.7,46.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,EOG,826,,19.2,14.6,34.9,31.2,80.8,66.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,EOG,986,,20.4,16.2,34.4,29,79.6,63.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,EOG,957,,17,16.8,36.2,30,83,66.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,EOG,105,,70.5,11.4,10.5,7.6,29.5,18.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,EOG,735,,18,14.8,34.8,32.4,82,67.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,EOG03,62,,<5,<5,29,67.7,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,EOG03,325,,26.5,18.5,31.1,24,73.5,55.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,EOG03,14,,28.6,28.6,14.3,28.6,71.4,42.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,EOG03,33,,36.4,15.2,24.2,24.2,63.6,48.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,EOG03,89,,32.6,23.6,30.3,13.5,67.4,43.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,EOG03,26,,46.2,15.4,23.1,15.4,53.8,38.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,EOG03,177,,24.3,16.9,32.8,26,75.7,58.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,EOG03,56,,37.5,25,28.6,8.9,62.5,37.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,EOG03,148,,29.1,20.3,29.1,21.6,70.9,50.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,EOG03,18,,22.2,22.2,33.3,22.2,77.8,55.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,EOG03,263,,32.7,22.1,31.6,13.7,67.3,45.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,EOG03,236,,24.2,16.5,31.4,28,75.8,59.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,EOG03,299,,24.7,18.7,31.8,24.7,75.3,56.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,EOG03,289,,20.8,19,34.3,26,79.2,60.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,EOG03,36,,72.2,13.9,5.6,8.3,27.8,13.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,EOG03,204,,22.1,16.2,33.8,27.9,77.9,61.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,EOG04,98,,<5,<5,27.6,69.4,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,EOG04,275,,15.3,13.5,33.5,37.8,84.7,71.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,EOG04,14,,28.6,14.3,21.4,35.7,71.4,57.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,EOG04,15,,20,33.3,33.3,13.3,80,46.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,EOG04,51,,25.5,19.6,35.3,19.6,74.5,54.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,EOG04,26,,42.3,19.2,26.9,11.5,57.7,38.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,EOG04,132,,16.7,12.9,36.4,34.1,83.3,70.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,EOG04,38,,23.7,10.5,47.4,18.4,76.3,65.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,EOG04,143,,14,14,30.8,41.3,86,72
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,EOG04,20,,25,20,40,15,75,55
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,EOG04,177,,22.6,20.3,36.7,20.3,77.4,57.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,EOG04,224,,12.9,12.1,33,42,87.1,75
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,EOG04,249,,12.4,12.9,34.1,40.6,87.6,74.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,EOG04,249,,11.6,12.9,34.1,41.4,88.4,75.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,EOG04,26,,50,19.2,26.9,<5,50,30.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,EOG04,186,,11.3,11.8,30.6,46.2,88.7,76.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,EOG05,174,,<5,8.6,37.9,53.4,>95,91.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,EOG05,462,,23.6,16.5,35.5,24.5,76.4,60
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,EOG05,21,,28.6,19,33.3,19,71.4,52.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,EOG05,45,,53.3,15.6,24.4,6.7,46.7,31.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,EOG05,96,,37.5,21.9,25,15.6,62.5,40.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,EOG05,24,,54.2,16.7,20.8,8.3,45.8,29.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,EOG05,226,,21.7,15.9,35.8,26.5,78.3,62.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,EOG05,45,,28.9,20,31.1,20,71.1,51.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,EOG05,236,,25.4,16.9,35.2,22.5,74.6,57.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,EOG05,288,,37.8,21.2,34,6.9,62.2,41
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,EOG05,366,,19.9,15,38.3,26.8,80.1,65
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,EOG05,438,,21.9,16.4,36.3,25.3,78.1,61.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,EOG05,419,,17.7,17.7,38.7,26,82.3,64.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,EOG05,43,,81.4,<5,<5,9.3,18.6,14
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,EOG05,345,,19.1,15.7,37.7,27.5,80.9,65.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,MA03,31,,<5,<5,32.3,67.7,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,MA03,162,,13,17.3,46.9,22.8,87,69.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,MA03,16,,31.3,12.5,37.5,18.8,68.8,56.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,MA03,44,,18.2,20.5,50,11.4,81.8,61.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,MA03,13,,15.4,23.1,46.2,15.4,84.6,61.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,MA03,88,,12.5,14.8,47.7,25,87.5,72.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,MA03,28,,21.4,25,46.4,7.1,78.6,53.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,MA03,74,,13.5,20.3,45.9,20.3,86.5,66.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,MA03,131,,16,21.4,50.4,12.2,84,62.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,MA03,118,,11,16.1,45.8,27.1,89,72.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,MA03,149,,12.8,16.8,47,23.5,87.2,70.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,MA03,144,,7.6,16,51.4,25,92.4,76.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,MA03,18,,55.6,27.8,11.1,5.6,44.4,16.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,MA03,102,,8.8,14.7,49,27.5,91.2,76.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,MA04,49,,<5,<5,10.2,89.8,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,MA04,137,,7.3,11.7,27.7,53.3,92.7,81
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,MA04,25,,12,16,32,40,88,72
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,MA04,13,,23.1,23.1,30.8,23.1,76.9,53.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,MA04,66,,9.1,12.1,36.4,42.4,90.9,78.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,MA04,19,,15.8,10.5,47.4,26.3,84.2,73.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,MA04,71,,5.6,11.3,19.7,63.4,94.4,83.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,MA04,10,,20,<5,50,30,80,80
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,MA04,88,,11.4,18.2,37.5,33,88.6,70.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,MA04,112,,6.3,10.7,26.8,56.3,93.8,83
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,MA04,124,,5.6,10.5,27.4,56.5,94.4,83.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,MA04,124,,5.6,9.7,26.6,58.1,94.4,84.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,MA04,13,,23.1,30.8,38.5,7.7,76.9,46.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,MA04,93,,<5,12.9,20.4,63.4,>95,83.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,MA05,58,,<5,<5,24.1,72.4,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,MA05,154,,18.2,12.3,37,32.5,81.8,69.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,MA05,15,,46.7,13.3,33.3,6.7,53.3,40
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,MA05,32,,37.5,9.4,28.1,25,62.5,53.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,MA05,75,,16,12,41.3,30.7,84,72
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,MA05,15,,26.7,13.3,33.3,26.7,73.3,60
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,MA05,79,,20.3,12.7,32.9,34.2,79.7,67.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,MA05,96,,29.2,17.7,44.8,8.3,70.8,53.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,MA05,122,,13.1,13.1,39.3,34.4,86.9,73.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,MA05,146,,16.4,13,37.7,32.9,83.6,70.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,MA05,140,,11.4,13.6,40,35,88.6,75
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,MA05,14,,85.7,<5,7.1,7.1,14.3,14.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,MA05,115,,13.9,12.2,38.3,35.7,86.1,73.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,MA37,138,,<5,<5,21,77.5,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,MA37,453,,13,13.9,37.7,35.3,87,73.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,MA37,21,,9.5,23.8,28.6,38.1,90.5,66.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,MA37,38,,34.2,13.2,39.5,13.2,65.8,52.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,MA37,101,,22.8,15.8,38.6,22.8,77.2,61.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,MA37,34,,26.5,17.6,35.3,20.6,73.5,55.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,MA37,229,,12.7,13.1,42.4,31.9,87.3,74.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,MA37,62,,21,17.7,43.5,17.7,79,61.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,MA37,224,,13.4,14.7,33,38.8,86.6,71.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,MA37,21,,14.3,<5,47.6,33.3,85.7,81
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,MA37,315,,18.7,19.4,45.1,16.8,81.3,61.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,MA37,352,,10.2,13.4,37.5,38.9,89.8,76.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,MA37,419,,11.9,13.6,37.9,36.5,88.1,74.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,MA37,408,,8.3,13.2,40,38.5,91.7,78.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,MA37,45,,55.6,20,17.8,6.7,44.4,24.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,MA37,310,,9,13.2,36.5,41.3,91,77.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,MAGS,138,,<5,<5,21,77.5,>95,>95
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,MAGS,453,,13,13.9,37.7,35.3,87,73.1
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,MAGS,21,,9.5,23.8,28.6,38.1,90.5,66.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,MAGS,38,,34.2,13.2,39.5,13.2,65.8,52.6
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,MAGS,101,,22.8,15.8,38.6,22.8,77.2,61.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,MAGS,34,,26.5,17.6,35.3,20.6,73.5,55.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,FEM,MAGS,229,,12.7,13.1,42.4,31.9,87.3,74.2
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,HISP,MAGS,62,,21,17.7,43.5,17.7,79,61.3
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MALE,MAGS,224,,13.4,14.7,33,38.8,86.6,71.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,MULT,MAGS,21,,14.3,<5,47.6,33.3,85.7,81
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NAIG,MAGS,315,,18.7,19.4,45.1,16.8,81.3,61.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NEDS,MAGS,352,,10.2,13.4,37.5,38.9,89.8,76.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NELS,MAGS,419,,11.9,13.6,37.9,36.5,88.1,74.5
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,NSWD,MAGS,408,,8.3,13.2,40,38.5,91.7,78.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,SWD,MAGS,45,,55.6,20,17.8,6.7,44.4,24.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,WHTE,MAGS,310,,9,13.2,36.5,41.3,91,77.7
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,AIG,PCALL,334,,<5,5.4,33.2,60.8,>95,94
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ALL,PCALL,1062,,22.3,16.3,33.6,27.8,77.7,61.4
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ASIA,PCALL,49,,28.6,20.4,24.5,26.5,71.4,51
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,BLCK,PCALL,93,,41.9,18.3,25.8,14,58.1,39.8
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,EDS,PCALL,236,,33.1,22,29.2,15.7,66.9,44.9
2025,600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest,0K-05,0,,ELS,PCALL,76,,47.4,17.1,23.7,11.8,52.6,35.5
